Genome.ID	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.Name	Batch1	GenBank.Accession	Is.Pseudogene	Is.Obsolete	Is.Partial.Gene	Enzyme	KO	Oxygen.Requirement	gene_name	pathway_name	Phylum	Class	Order	Family	Genus	Species	NCBI.Taxon.ID
643692016	643811513	CLM_3611	butyryl-CoA dehydrogenase	Clostridium botulinum BoNT/A2 Kyoto-F	3	YP_002805718	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811789	CLM_3894	butyrate kinase (EC 2.7.2.7)	Clostridium botulinum BoNT/A2 Kyoto-F	9	YP_002805971	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811516	CLM_3614	3-hydroxybutyryl-CoA dehydratase	Clostridium botulinum BoNT/A2 Kyoto-F	2	YP_002805721	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811512	CLM_3610	electron transfer flavoprotein beta subunit	Clostridium botulinum BoNT/A2 Kyoto-F	5	YP_002805717	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811515	CLM_3613	3-hydroxybutyryl-CoA dehydrogenase	Clostridium botulinum BoNT/A2 Kyoto-F	1	YP_002805720	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811514	CLM_3612	thiolase	Clostridium botulinum BoNT/A2 Kyoto-F	4	YP_002805719	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692016	643811511	CLM_3609	electron transfer flavoprotein alpha subunit apoprotein	Clostridium botulinum BoNT/A2 Kyoto-F	4	YP_002805716	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	536232
643692017	643848746	CLJ_B3733	butyrate kinase (EC 2.7.2.7)	Clostridium botulinum Ba4 657	9	YP_002864439	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Obligate anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848748	CLJ_B3735	butyrate kinase (EC 2.7.2.7)	Clostridium botulinum Ba4 657	9	YP_002864441	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Obligate anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848747	CLJ_B3734	phosphate butyryltransferase (EC 2.3.1.19)	Clostridium botulinum Ba4 657	7	YP_002864440	No	No	NA	EC:2.3.1.19===Phosphate butyryltransferase.	KO:K00634===ptb===phosphate butyryltransferase [EC:2.3.1.19]	Obligate anaerobe	Ptb	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848493	CLJ_B3474	3-hydroxybutyryl-CoA dehydratase	Clostridium botulinum Ba4 657	2	YP_002864209	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Obligate anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848490	CLJ_B3471	butyryl-CoA dehydrogenase	Clostridium botulinum Ba4 657	3	YP_002864206	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848491	CLJ_B3472	thiolase	Clostridium botulinum Ba4 657	4	YP_002864207	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Obligate anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848492	CLJ_B3473	3-hydroxybutyryl-CoA dehydrogenase	Clostridium botulinum Ba4 657	1	YP_002864208	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Obligate anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848488	CLJ_B3469	electron transfer flavoprotein alpha subunit apoprotein	Clostridium botulinum Ba4 657	4	YP_002864204	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643692017	643848489	CLJ_B3470	electron transfer flavoprotein beta subunit	Clostridium botulinum Ba4 657	5	YP_002864205	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	515621
643886006	644272143	ROSEINA2194_03642	Acetyl-CoA hydrolase	Roseburia inulinivorans DSM 16841	6	ZP_03755203	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644272576	ROSEINA2194_04075	electron transfer flavoprotein beta subunit	Roseburia inulinivorans DSM 16841	5	ZP_03755628	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644272579	ROSEINA2194_04078	acetyl-CoA acetyltransferases	Roseburia inulinivorans DSM 16841	4	ZP_03755631	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644272577	ROSEINA2194_04076	Acyl-CoA dehydrogenases	Roseburia inulinivorans DSM 16841	3	ZP_03755629	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644272578	ROSEINA2194_04077	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Roseburia inulinivorans DSM 16841	1	ZP_03755630	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644269045	ROSEINA2194_00541	Enoyl-CoA hydratase/carnithine racemase	Roseburia inulinivorans DSM 16841	2	ZP_03752139	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886006	644272575	ROSEINA2194_04074	electron transfer flavoprotein alpha subunit apoprotein	Roseburia inulinivorans DSM 16841	4	ZP_03755627	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	622312
643886055	644277111	HMPREF0077_2033	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Anaerococcus tetradius ATCC 35098	1	ZP_03931398	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277109	HMPREF0077_2031	electron transfer flavoprotein alpha subunit apoprotein	Anaerococcus tetradius ATCC 35098	4	ZP_03931396	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277107	HMPREF0077_2029	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Anaerococcus tetradius ATCC 35098	3	ZP_03931394	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277113	HMPREF0077_2035	acetyl-CoA hydrolase	Anaerococcus tetradius ATCC 35098	6	ZP_03931400	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277110	HMPREF0077_2032	3-hydroxybutyryl-CoA dehydratase	Anaerococcus tetradius ATCC 35098	2	ZP_03931397	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277112	HMPREF0077_2034	acetyl-CoA acetyltransferase (EC 2.3.1.9)	Anaerococcus tetradius ATCC 35098	4	ZP_03931399	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886055	644277108	HMPREF0077_2030	electron transfer flavoprotein beta subunit	Anaerococcus tetradius ATCC 35098	5	ZP_03931395	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	525255
643886056	644274489	ACDG_01475	electron transfer flavoprotein alpha subunit apoprotein	Acidaminococcus sp. D21	4	ZP_03989531	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644273821	ACDG_00817	butyrate kinase (EC 2.7.2.7)	Acidaminococcus sp. D21	9	ZP_03929228	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Anaerobe	Buk	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644273241	ACDG_00263	butyryl-CoA transferase	Acidaminococcus sp. D21	6	ZP_03928674	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274624	ACDG_01608	2-hydroxyglutaryl-CoA dehydratase activator protein	Acidaminococcus sp. D21	10	ZP_03989664	No	No	NA			Anaerobe	HgCoAd_A	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644273750	ACDG_00746	acetyl-CoA hydrolase/transferase	Acidaminococcus sp. D21	6	ZP_03929157	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644273823	ACDG_00819	phosphate butyryltransferase (EC 2.3.1.19)	Acidaminococcus sp. D21	7	ZP_03929230	No	No	NA			Anaerobe	Ptb	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274677	ACDG_01661	acetyl-CoA acetyltransferase	Acidaminococcus sp. D21	4	ZP_03989717	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274627	ACDG_01611	glutaconate CoA-transferase subunit A (EC 2.8.3.12)	Acidaminococcus sp. D21	10	ZP_03989667	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01039===gctA===glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	Anaerobe	GctA	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274625	ACDG_01609	glutaconyl-CoA decarboxylase alpha subunit (EC 4.1.1.70)	Acidaminococcus sp. D21	10	ZP_03989665	No	No	NA	EC:4.1.1.70===Glutaconyl-CoA decarboxylase.	KO:K01615===E4.1.1.70===glutaconyl-CoA decarboxylase [EC:4.1.1.70]	Anaerobe	HgdA	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274626	ACDG_01610	glutaconate CoA-transferase subunit B (EC 2.8.3.12)	Acidaminococcus sp. D21	10	ZP_03989666	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01040===gctB===glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	Anaerobe	GctB	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274623	ACDG_01607	conserved hypothetical protein	Acidaminococcus sp. D21	10	ZP_03989663	No	No	NA			Anaerobe	HgCoAd_B	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274683	ACDG_01667	glutaconyl-CoA decarboxylase beta subunit (EC 4.1.1.70)	Acidaminococcus sp. D21	10	ZP_03989723	No	No	NA	EC:4.1.1.70===Glutaconyl-CoA decarboxylase.<<>>EC:4.1.1.3===Oxaloacetate decarboxylase.	KO:K01615===E4.1.1.70===glutaconyl-CoA decarboxylase [EC:4.1.1.70]<<>>KO:K01572===oadB===oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	Anaerobe	HgdB	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274679	ACDG_01663	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Acidaminococcus sp. D21	1	ZP_03989719	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274622	ACDG_01606	2-hydroxyglutaryl-CoA dehydratase beta subunit (EC 4.2.1.-)	Acidaminococcus sp. D21	10	ZP_03989662	No	No	NA			Anaerobe	HgCoAd_C	Glutarate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274680	ACDG_01664	short chain enoyl-CoA hydratase (EC 4.2.1.17)	Acidaminococcus sp. D21	2	ZP_03989720	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886056	644274678	ACDG_01662	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Acidaminococcus sp. D21	3	ZP_03989718	No	No	NA		KO:K00257===E1.3.99.-===	Anaerobe	Bcd	Pyruvate	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	563191
643886070	644369221	GCWU000342_02088	butyrate kinase (EC 2.7.2.7)	Shuttleworthia satelles DSM 14600	9	ZP_04456051	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644368560	GCWU000342_01429	acetyl-CoA acetyltransferases	Shuttleworthia satelles DSM 14600	4	ZP_04455411	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644369220	GCWU000342_02087	phosphate butyryltransferase (EC 2.3.1.19)	Shuttleworthia satelles DSM 14600	7	ZP_04456050	No	No	NA	EC:2.3.1.19===Phosphate butyryltransferase.	KO:K00634===ptb===phosphate butyryltransferase [EC:2.3.1.19]	Anaerobe	Ptb	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644368559	GCWU000342_01428	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Shuttleworthia satelles DSM 14600	1	ZP_04455410	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644368557	GCWU000342_01426	electron transfer flavoprotein beta subunit	Shuttleworthia satelles DSM 14600	5	ZP_04455408	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644368558	GCWU000342_01427	Acyl-CoA dehydrogenases	Shuttleworthia satelles DSM 14600	3	ZP_04455409	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644368556	GCWU000342_01425	electron transfer flavoprotein alpha subunit apoprotein	Shuttleworthia satelles DSM 14600	4	ZP_04455407	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886070	644367895	GCWU000342_00758	Enoyl-CoA hydratase/carnithine racemase	Shuttleworthia satelles DSM 14600	2	ZP_04454761	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles	626523
643886116	644101754	COPCOM_01473	Acyl-CoA dehydrogenases	Coprococcus comes ATCC 27758	3	ZP_03799216	No	No	NA			Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101752	COPCOM_01471	electron transfer flavoprotein alpha subunit apoprotein	Coprococcus comes ATCC 27758	4	ZP_03799214	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101755	COPCOM_01474	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Coprococcus comes ATCC 27758	1	ZP_03799217	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101758	COPCOM_01477	phosphate butyryltransferase (EC 2.3.1.19)	Coprococcus comes ATCC 27758	7	ZP_03799220	No	No	NA	EC:2.3.1.19===Phosphate butyryltransferase.	KO:K00634===ptb===phosphate butyryltransferase [EC:2.3.1.19]	Anaerobe	Ptb	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101759	COPCOM_01478	butyrate kinase (EC 2.7.2.7)	Coprococcus comes ATCC 27758	9	ZP_03799221	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101753	COPCOM_01472	electron transfer flavoprotein beta subunit	Coprococcus comes ATCC 27758	5	ZP_03799215	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101756	COPCOM_01475	Enoyl-CoA hydratase/carnithine racemase	Coprococcus comes ATCC 27758	2	ZP_03799218	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886116	644101757	COPCOM_01476	acetyl-CoA acetyltransferases	Coprococcus comes ATCC 27758	4	ZP_03799219	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	470146
643886142	644452566	PORUE0001_1241	vinylacetyl-CoA delta-isomerase (EC 5.3.3.3)/4-hydroxybutyryl-CoA dehydratase (EC 4.2.1.-)	Porphyromonas uenonis 60-3	11	ZP_04054793	No	No	NA	EC:4.2.1.120===4-hydroxybutanoyl-CoA dehydratase.<<>>EC:5.3.3.3===Vinylacetyl-CoA Delta-isomerase.	KO:K14534===abfD===4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	Aerobe	AbfD-Isom	4aminobutyrate	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	596327
643886142	644452124	PORUE0001_1469	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Porphyromonas uenonis 60-3	3	ZP_04054394	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Aerobe	Bcd	Pyruvate	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	596327
643886142	644452122	PORUE0001_1467	beta-lysine 5,6-aminomutase beta subunit (EC 5.4.3.3)/D-lysine 5,6-aminomutase beta subunit (EC 5.4.3.4)	Porphyromonas uenonis 60-3	12	ZP_04054425	No	No	NA	EC:5.4.3.3===Beta-lysine 5,6-aminomutase.	KO:K18011===kamE===beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	Aerobe	KamE	Lysine	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	596327
643886142	644452121	PORUE0001_1466	beta-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.3)/D-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.4)	Porphyromonas uenonis 60-3	12	ZP_04054429	No	No	NA	EC:5.4.3.3===Beta-lysine 5,6-aminomutase.	KO:K01844===kamD===beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]	Aerobe	KamD	Lysine	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	596327
643886142	644452115	PORUE0001_1460	3-aminobutyryl-CoA ammonia-lyase (EC 4.3.1.14)	Porphyromonas uenonis 60-3	12	ZP_04054399	No	No	NA	EC:4.3.1.14===3-aminobutyryl-CoA ammonia-lyase.	KO:K18014===kal===3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	Aerobe	Kal	Lysine	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	596327
